Pango lineage,antigenic_score,frequency,zscore,significant,date
AY.110,2.0058738360236643,0.0021401375328693,-0.4091322273195285,no,07-2021
AY.95,2.002216753628547,0.0003832339303045,,no,07-2021
AY.121,1.987392887060456,0.0008228745862815,,no,07-2021
AY.39,1.983074307420691,0.0064983866017436,-0.4289641036969904,no,07-2021
AY.52,1.9820851455914,0.0009688684644927,,no,07-2021
AY.112.2,1.9813506490969697,1.1613149403167073e-05,,no,07-2021
B.1.1.57,1.9799166667333328,1.6590213433095816e-06,,no,07-2021
AZ.1,1.9786095239333328,1.6590213433095818e-05,,no,07-2021
AY.4.14,1.9769081438106064,6.636085373238327e-05,,no,07-2021
AZ.2,1.97293826408199,0.0001443348568679,,no,07-2021
AY.73,1.9717798539972184,0.0002272859240334,,no,07-2021
AY.60,1.9591891364828349,0.0004910703176196,,no,07-2021
B.1.1.10,1.9572307693230768,1.6590213433095816e-06,,no,07-2021
B.1.177.86,1.95272222235,3.318042686619163e-06,,no,07-2021
AY.100,1.9372116453803423,0.0076762917554934,-0.4688571497228139,no,07-2021
AY.46.4,1.934021757605564,0.0009240748882234,,no,07-2021
AY.91.1,1.9337560215072256,4.313455492604913e-05,,no,07-2021
AY.78,1.9326797676701373,6.470183238907369e-05,,no,07-2021
AY.117,1.9321022631724063,0.0016573623219662,-0.4733014800454932,no,07-2021
AY.4.1,1.931753172331267,0.0006204739823977,,no,07-2021
AZ.2.1,1.9269761906,1.6590213433095816e-06,,no,07-2021
AY.4.8,1.918480671952447,4.313455492604913e-05,,no,07-2021
AY.36,1.917288674416456,0.0009688684644927,,no,07-2021
AY.114,1.9163566200050943,0.001602614617637,-0.4869976250060093,no,07-2021
R.1,1.9146718958121212,3.64984695528108e-05,,no,07-2021
Unassigned,1.9044486834958012,0.0055096098811311,-0.4973555902462275,no,07-2021
AY.90,1.8979247577824632,0.0003069189485122,,no,07-2021
AY.86,1.8882099557982197,0.0003782568662745,,no,07-2021
B.1.617.2,1.8848194190462184,0.0760014267583552,-0.5144298531717281,no,07-2021
AY.25.3,1.883038590962549,0.0001294036647781,,no,07-2021
AY.120.2.1,1.875829975442183,0.0011712690683765,-0.522249204938244,no,07-2021
AY.42,1.8735259492563443,0.0176652592635604,-0.5242533324482322,no,07-2021
AY.4.6,1.8727641757374656,7.29969391056216e-05,,no,07-2021
AY.83,1.86999779018832,9.95412805985749e-05,,no,07-2021
AY.129,1.865975256619074,0.0001841513691073,,no,07-2021
AY.55,1.8640798417822728,0.0001177905153749,,no,07-2021
B.1.417,1.8603095206,1.6590213433095816e-06,,no,07-2021
AY.19,1.8572120602930264,0.0001376987714946,,no,07-2021
AY.4.9,1.8561250741344024,2.8203362836262887e-05,,no,07-2021
AY.101,1.8524696719899076,0.0005192736804558,,no,07-2021
B.1.177.14,1.8503333334,1.6590213433095816e-06,,no,07-2021
AY.43.8,1.8364886361430297,8.295106716547908e-05,,no,07-2021
AZ.4,1.835797619166667,1.990825611971498e-05,,no,07-2021
AY.46.1,1.8356499845224052,5.47477043292162e-05,,no,07-2021
B.1.466,1.835564099323077,1.6590213433095816e-06,,no,07-2021
AY.25,1.828580869800604,0.0271133858137084,-0.563348231078075,no,07-2021
B.1.617.3,1.8218863637636364,1.6590213433095816e-06,,no,07-2021
AY.85,1.8107191107489464,0.0002322629880633,,no,07-2021
AY.5.3,1.806297343629684,0.0003334632900052,,no,07-2021
AY.74,1.798174191406207,0.0037344570437898,-0.5897970887482407,no,07-2021
AY.79,1.7944233907014813,0.0001426758355246,,no,07-2021
AY.127,1.79302997445326,0.0006536544092639,,no,07-2021
AY.106,1.7908836320075592,0.000348394482095,,no,07-2021
AY.87,1.7896512938747973,0.0003600076314981,,no,07-2021
B.1.234,1.7832111993925928,4.977064029928745e-06,,no,07-2021
AY.46.5,1.782649642690946,0.0008212155649382,,no,07-2021
AY.25.1,1.7802673075648223,0.0144185544947035,-0.6053731610799111,no,07-2021
AY.6,1.7778355852453982,0.010219571474787,-0.6074883634274215,no,07-2021
AY.6,1.7778355852453982,0.010219571474787,-0.6074883634274215,no,07-2021
AY.6,1.7778355852453982,0.010219571474787,-0.6074883634274215,no,07-2021
AY.6,1.7778355852453982,0.010219571474787,-0.6074883634274215,no,07-2021
AY.39.1.1,1.777650252430303,3.318042686619163e-06,,no,07-2021
AY.3,1.7716170094937862,0.0258857100196594,-0.612897511471551,no,07-2021
AY.98,1.771491269240485,0.0073677137856378,-0.6130068850117925,no,07-2021
AY.105,1.769829144484658,0.000209036689257,,no,07-2021
AY.14,1.7575144786425272,0.0090532794704403,-0.6251644163414629,no,07-2021
AY.53,1.757507527287403,0.0038207261536419,-0.6251704628882087,no,07-2021
AY.103,1.7564098944387794,0.0397866498552503,-0.6261252246879287,no,07-2021
AY.124,1.752222966239564,0.0022811543470506,-0.6297671702690895,no,07-2021
AY.125,1.7480738401038756,0.0079483712557962,-0.6333762342120491,no,07-2021
AY.7,1.7380579570026753,0.0024088989904855,-0.6420884211582393,no,07-2021
AY.21,1.735323494703486,0.0003832339303045,,no,07-2021
AY.13,1.7338218773704763,0.0044461772000696,-0.6457731204804829,no,07-2021
AY.44,1.7334661580096822,0.0571084917007457,-0.6460825383860541,no,07-2021
AY.107,1.732708271818493,0.0006287690891143,,no,07-2021
AY.122,1.729058965895127,0.0370111071478934,-0.6499160776977477,no,07-2021
AY.77,1.7128160772848513,0.0001990825611971,,no,07-2021
AY.8,1.691819316413533,0.0005624082353819,,no,07-2021
AY.5,1.678645934025718,0.0201405191077783,-0.6937672043266013,no,07-2021
AY.120.2,1.6701678743934791,0.0001526299635844,,no,07-2021
AY.54,1.6690475920041092,0.0061616052690517,-0.7021161985411711,no,07-2021
AY.75.2,1.6664299518776111,0.0002007415825404,,no,07-2021
AY.122.2,1.663631683091358,0.0008743042479241,,no,07-2021
AY.82,1.662622561446554,0.0002654434149295,,no,07-2021
AY.112,1.6569819619419903,0.0006055427903079,,no,07-2021
AY.116,1.6561016085212488,0.0010385473609117,-0.7133770955749487,no,07-2021
B.1.524,1.651306277181818,3.318042686619163e-06,,no,07-2021
B.1.1.176,1.650541666275,1.6590213433095816e-06,,no,07-2021
AY.9.2.1,1.647287598282155,2.986238417957247e-05,,no,07-2021
AY.84,1.6404427607535352,4.977064029928745e-06,,no,07-2021
AY.7.1,1.6348478331426013,0.0080562076431113,-0.7318644184141019,no,07-2021
C.40,1.6219166633999995,8.295106716547909e-06,,no,07-2021
AY.51,1.6213234617457304,0.000182492347764,,no,07-2021
AY.46,1.620973220325444,0.0017154280689821,-0.7439330717168339,no,07-2021
AY.3.1,1.620894965138344,0.0031305732748251,-0.744001140983681,no,07-2021
AY.16,1.6208480792472657,0.0007764219886688,,no,07-2021
AY.5.5,1.6158837644217277,0.0002836926497059,,no,07-2021
B.1.177.60,1.612476190542857,1.1613149403167073e-05,,no,07-2021
B.1.429,1.607636813716982,3.815749089612038e-05,,no,07-2021
AY.122.1,1.6054339797016228,0.0010551375743448,-0.7574496800826342,no,07-2021
AY.46.2,1.6040458046207215,8.461008850878867e-05,,no,07-2021
AY.124.1.1,1.603502525339393,5.47477043292162e-05,,no,07-2021
AY.88,1.601665247800917,0.000557431171352,,no,07-2021
P.2,1.5951076816576168,2.8203362836262887e-05,,no,07-2021
B.1.459,1.5949166658999998,1.6590213433095816e-06,,no,07-2021
AY.109,1.5933049903974894,0.0002189908173168,,no,07-2021
AY.15,1.588214917915966,0.0003085779698555,,no,07-2021
B.1,1.5872521064930936,0.0032350916194536,-0.7732649483744186,no,07-2021
A.2.5.1,1.5765361451038462,1.990825611971498e-05,,no,07-2021
AY.99,1.5746111609231368,0.000209036689257,,no,07-2021
B.1.1,1.5712128684787592,0.0008245336076248,,no,07-2021
B.1.480,1.5691190476857142,8.295106716547909e-06,,no,07-2021
B.1.637,1.567801804892761,0.0008693271838942,,no,07-2021
B.1.1.404,1.5656666650666666,3.318042686619163e-06,,no,07-2021
AY.94,1.5591292175372962,0.0013338531600209,-0.7977272812086037,no,07-2021
AY.45,1.5580959308333848,0.004603784227684,-0.7986260723428981,no,07-2021
B.1.160,1.5561210317413685,5.308868298590661e-05,,no,07-2021
B.1.1.519,1.538745791226822,0.0001260856220915,,no,07-2021
AY.124.1,1.5352710261354074,0.0001576070276144,,no,07-2021
AY.30,1.534728045685015,0.0011414066841969,-0.8189523263429372,no,07-2021
AY.40,1.5321116761140838,0.0006785397294136,,no,07-2021
AY.43,1.5275495709557922,0.0572030559173143,-0.8251964301526148,no,07-2021
AY.39.1,1.5263229017514612,0.0061516511409919,-0.8262634325648119,no,07-2021
A.23,1.5179166666666666,1.6590213433095816e-06,,no,07-2021
AY.7.2,1.5178951196607169,0.0011928363458395,-0.8335942302962193,no,07-2021
AY.91,1.504297463261542,0.0006569724519505,,no,07-2021
AY.5.2,1.5034744668567246,0.0002538302655263,,no,07-2021
AY.46.6,1.5030173810895964,0.0007598317752357,,no,07-2021
AY.39.1.2,1.5009257155414142,1.990825611971498e-05,,no,07-2021
A.2.5,1.4999490815797112,0.0006022247476213,,no,07-2021
AY.18,1.489467948733333,2.1567277463024563e-05,,no,07-2021
AY.102.2,1.4819915826121213,1.4931192089786234e-05,,no,07-2021
AY.98.1,1.4810531546728865,0.0106227136612112,-0.8656407391457985,no,07-2021
AY.80,1.4791975709180374,3.4839448209501214e-05,,no,07-2021
AY.102,1.464812321419439,8.792813119540783e-05,,no,07-2021
AY.5.4,1.4581375402418604,0.0012343118794223,-0.8855735912860142,no,07-2021
AY.99.2,1.455570552380164,0.0017585626239081,-0.8878064526237247,no,07-2021
AY.128,1.4480500841656565,4.977064029928745e-05,,no,07-2021
B.1.1.25,1.440497474430303,1.6590213433095816e-06,,no,07-2021
AY.5.1,1.4274702708991756,0.000182492347764,,no,07-2021
B.1.630,1.4236182316205674,0.0001012003019418,,no,07-2021
AY.43.2,1.4077412359561494,2.8203362836262887e-05,,no,07-2021
B.1.466.2,1.402876545345973,0.0001526299635844,,no,07-2021
B.1.214.3,1.3986666667333332,1.6590213433095816e-06,,no,07-2021
B.1.243,1.3592976513883683,1.6590213433095818e-05,,no,07-2021
AY.17,1.356201178423954,0.0001741972410475,,no,07-2021
N.9,1.3544761906,1.6590213433095816e-06,,no,07-2021
B.1.1.33,1.3544761906,1.6590213433095816e-06,,no,07-2021
AY.16.1,1.3416991134538214,0.0003948470797076,,no,07-2021
AY.39.1.3,1.3246746633873732,3.981651223942996e-05,,no,07-2021
AY.99.1,1.3132740294210228,0.0001061773659718,,no,07-2021
AY.25.1.1,1.3089696970969695,1.6590213433095816e-06,,no,07-2021
AY.46.3,1.2914991457202023,0.0001111544300017,,no,07-2021
B.1.1.528,1.2813178575,2.4885320149643724e-05,,no,07-2021
B.1.177,1.272812665141667,3.981651223942996e-05,,no,07-2021
B.1.177.75,1.2569444445,1.6590213433095816e-06,,no,07-2021
B.1.179,1.2190833334,3.318042686619163e-06,,no,07-2021
AU.2,1.1700706352799994,4.147553358273954e-05,,no,07-2021
B.1.1.317,1.1390238096142855,9.95412805985749e-06,,no,07-2021
A.2.5.2,1.135694775169048,0.000139357792838,,no,07-2021
B.1.177.53,1.1003333333999998,1.6590213433095816e-06,,no,07-2021
B.1.1.241,1.0753333334,1.6590213433095816e-06,,no,07-2021
B.1.1.413,1.0727142858285714,3.318042686619163e-06,,no,07-2021
B.1.1.280,1.0727142858285714,1.6590213433095816e-06,,no,07-2021
AY.43.1,1.0704480219404042,1.990825611971498e-05,,no,07-2021
B.1.427,1.0347546296962962,4.479357626935871e-05,,no,07-2021
B.1.1.448,1.0288333334,1.6590213433095816e-06,,no,07-2021
B.1.240,1.02360523822,8.295106716547909e-06,,no,07-2021
AU.3,1.0191928575,4.977064029928745e-06,,no,07-2021
B.1.466.1,1.0191928575,1.6590213433095816e-06,,no,07-2021
B.1.177.81,0.9928333334,3.318042686619163e-06,,no,07-2021
B.1.395,0.9690833334,3.318042686619163e-06,,no,07-2021
AY.112.1,0.9619545455454545,8.295106716547909e-06,,no,07-2021
A.2.5.3,0.9506533148732632,7.631498179224076e-05,,no,07-2021
B.1.551,0.9084583334,6.636085373238326e-06,,no,07-2021
B.1.1.416,0.9046515152484847,3.318042686619163e-06,,no,07-2021
A.21,0.9006919192386362,6.636085373238326e-06,,no,07-2021
A.2,0.8778170240217895,3.4839448209501214e-05,,no,07-2021
AY.122.6,0.8536666667333332,1.6590213433095816e-06,,no,07-2021
B.1.1.336,0.8320000000666665,1.6590213433095816e-06,,no,07-2021
B.1.587,0.8020416667999999,8.295106716547909e-06,,no,07-2021
B.1.1.487,0.7736666667333333,3.318042686619163e-06,,no,07-2021
B.1.1.161,0.76,3.318042686619163e-06,,no,07-2021
B.1.470,0.7528333333999999,1.6590213433095816e-06,,no,07-2021
B.1.1.397,0.7515833333999999,1.6590213433095816e-06,,no,07-2021
B.1.160.16,0.7127142858285713,1.6590213433095816e-06,,no,07-2021
B.1.2,0.7006398133655298,0.0001459938782112,,no,07-2021
B.1.134,0.6890833333999999,3.318042686619163e-06,,no,07-2021
B.1.1.219,0.6865833334,1.6590213433095816e-06,,no,07-2021
B.1.36,0.6855546737812168,2.986238417957247e-05,,no,07-2021
B.1.177.32,0.6803333333999999,3.318042686619163e-06,,no,07-2021
B.1.1.132,0.6624166667333333,4.977064029928745e-06,,no,07-2021
A,0.5747499994499999,1.990825611971498e-05,,no,07-2021
B.1.221,0.5503333283999999,3.318042686619163e-06,,no,07-2021
C.36,0.5403333334,1.6590213433095816e-06,,no,07-2021
B.1.1.354,0.5268106061727272,6.636085373238326e-06,,no,07-2021
B.1.1.429,0.5185000000666666,3.318042686619163e-06,,no,07-2021
B.1.311,0.5149166659,1.6590213433095816e-06,,no,07-2021
B.1.239,0.4928333333999999,1.6590213433095816e-06,,no,07-2021
B.1.1.63,0.4536666633999999,1.6590213433095816e-06,,no,07-2021
B.1.1.50,0.4518995727205128,9.95412805985749e-06,,no,07-2021
B.1.36.29,0.4403333333999999,1.6590213433095816e-06,,no,07-2021
B.1.213,0.4107037011777777,1.4931192089786234e-05,,no,07-2021
B.1.1.117,0.4082000000399999,8.295106716547909e-06,,no,07-2021
B.1.210,0.4003333334,3.318042686619163e-06,,no,07-2021
B.1.595,0.3497083333999999,1.3272170746476653e-05,,no,07-2021
B.1.1.348,0.3312399692055556,2.986238417957247e-05,,no,07-2021
B.1.577,0.3004583334,8.295106716547909e-06,,no,07-2021
B.1.1.216,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.1.378,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.110.3,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.36.22,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.1.232,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.560,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.1.37,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.349,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.178,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.383,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.369,0.2603333334,4.977064029928745e-06,,no,07-2021
B.1.609,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.1.291,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.499,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.1.61,0.2603333334,1.6590213433095816e-06,,no,07-2021
C.1,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.495,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.1.153,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.1.464,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.1.437,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.400,0.2603333334,1.6590213433095816e-06,,no,07-2021
B.1.582,0.2603333334,3.318042686619163e-06,,no,07-2021
B,0.1409099730959812,0.0007913531807586,,no,07-2021
B.30,0.0,1.6590213433095816e-06,,no,07-2021
B.6,0.0,3.318042686619163e-06,,no,07-2021
A.1,0.0,4.977064029928745e-06,,no,07-2021
B.11,0.0,1.6590213433095816e-06,,no,07-2021
B.1.280,29.64812679948498,1.0953286424058675e-06,,no,08-2021
BA.1.17.2,17.49290079082857,1.0953286424058675e-06,,no,08-2021
BA.1.18,17.072900790828573,1.0953286424058675e-06,,no,08-2021
BA.1.13,16.52790079082857,1.0953286424058675e-06,,no,08-2021
BA.5.1.30,15.679594293758878,2.190657284811735e-06,,no,08-2021
BA.5.1,15.300164531708878,2.190657284811735e-06,,no,08-2021
BA.1.1.18,14.696212033859126,3.285985927217602e-06,,no,08-2021
BA.1.1,14.652274977747664,9.0912277319687e-05,,no,08-2021
BA.1,14.254433005741127,1.2048615066464542e-05,,no,08-2021
BA.1.15,13.188134721189286,4.38131456962347e-06,,no,08-2021
BA.2.3,12.582094293758876,1.0953286424058675e-06,,no,08-2021
BA.1.15.1,12.351629361095238,1.0953286424058675e-06,,no,08-2021
BA.2,12.015737202405916,3.285985927217602e-06,,no,08-2021
B.1.400,7.578522130560349,4.38131456962347e-06,,no,08-2021
P.1.16,7.506774806941027,3.285985927217602e-06,,no,08-2021
P.1.12.1,7.341157352123973,6.243373261713444e-05,,no,08-2021
P.1.12,6.775623928835962,0.0002705461746742,,no,08-2021
P.1.9,6.530228458242464,9.200760596209288e-05,,no,08-2021
C.1.2,6.349257126721878,8.872162003487527e-05,,no,08-2021
P.1.4,6.30426993796986,0.0004611333584528,,no,08-2021
P.1.17.1,6.0087331351,8.76262913924694e-06,,no,08-2021
Q.7,5.900809841480001,5.476643212029338e-06,,no,08-2021
P.1.6,5.8903533990113806,0.0001763479114273,,no,08-2021
P.1.8,5.887504715394121,9.310293460449874e-05,,no,08-2021
P.1.7.1,5.80325914342458,0.0002541162450381,,no,08-2021
P.1.7,5.767155807902284,0.0017601931283462,4.33929263076391,yes,08-2021
P.1.10,5.758742331410443,9.0912277319687e-05,,no,08-2021
P.1.14,5.728580427373871,0.0005476643212029,,no,08-2021
P.1.13,5.6476706351,3.285985927217602e-06,,no,08-2021
B.1.351.2,5.594901211551719,0.0001664899536456,,no,08-2021
C.36.3.1,5.579573931618046,2.081124420571148e-05,,no,08-2021
P.1.2,5.566382919817567,0.0001719665968577,,no,08-2021
P.1.15,5.547393241138608,0.000936505989257,,no,08-2021
P.1.11,5.457416691846657,7.557767632600486e-05,,no,08-2021
B.1.351.5,5.453561166032182,6.352906125954031e-05,,no,08-2021
B.1.241,5.406976187683334,1.0953286424058675e-06,,no,08-2021
P.1,5.406484970596431,0.0059301092699853,3.901706924163984,yes,08-2021
B.1.1.529,5.33234065572983,8.76262913924694e-06,,no,08-2021
P.1.1,5.307615079511111,9.857957781652809e-06,,no,08-2021
BQ.1,5.278023016366666,1.0953286424058675e-06,,no,08-2021
B.1.351,5.277175676362008,0.0004019856117629,,no,08-2021
P.1.17,5.21730106393079,0.0002574022309653,,no,08-2021
B.1.351.3,5.204642857300001,4.38131456962347e-06,,no,08-2021
B.1.640.1,5.18891666715,1.0953286424058675e-06,,no,08-2021
B.1.631,4.854362160179593,3.066920198736429e-05,,no,08-2021
B.1.126,4.775941479400564,6.571971854435204e-06,,no,08-2021
B.1.621.2,4.764715220881549,4.70991316234523e-05,,no,08-2021
B.1.627,4.720786508100001,3.285985927217602e-06,,no,08-2021
C.37.1,4.675044839004684,2.4097230132929084e-05,,no,08-2021
C.36.3,4.57723437168125,1.752525827849388e-05,,no,08-2021
P.3,4.516369915274648,4.162248841142296e-05,,no,08-2021
B.1.634,4.384197946787363,1.5334600993682144e-05,,no,08-2021
BB.1,4.377375237457265,0.0001445833807975,,no,08-2021
B.1.369,4.3586190478,1.0953286424058675e-06,,no,08-2021
B.1.621.1,4.312760118184372,0.000237686315402,,no,08-2021
B.1.621,4.309757142785527,0.0032060269363219,2.57109637337674,yes,08-2021
BB.2,4.222413849312448,7.119636175638139e-05,,no,08-2021
B.1.620,4.213811111386666,1.642992963608801e-05,,no,08-2021
B.1.517,4.203863092000001,2.190657284811735e-06,,no,08-2021
B.1.525,3.995739532493631,4.38131456962347e-05,,no,08-2021
Q.5,3.9578333334,1.0953286424058675e-06,,no,08-2021
AY.4.2.2,3.952067320949896,0.000272736831959,,no,08-2021
B.1.625,3.941114520584092,1.3143943708870409e-05,,no,08-2021
B.1.619,3.858841121863636,8.76262913924694e-06,,no,08-2021
AY.33.2,3.817164140638636,1.0953286424058675e-06,,no,08-2021
B.1.575,3.769923626823077,1.0953286424058675e-06,,no,08-2021
B.1.1.7,3.7494875796761753,0.0080101383619141,1.8913465092319584,yes,08-2021
Q.3,3.7366787102461534,3.614584519939363e-05,,no,08-2021
B.1.111,3.7106666668,1.0953286424058675e-06,,no,08-2021
Q.8,3.7056419753629632,9.857957781652809e-06,,no,08-2021
XB,3.7044625863062857,0.000156631995864,,no,08-2021
B.1.177.75,3.682547619161905,2.190657284811735e-06,,no,08-2021
AY.4.2.3,3.6740370367472246,5.257577483548164e-05,,no,08-2021
B.1.639,3.6709892859833335,4.38131456962347e-06,,no,08-2021
B.1.1.1,3.5892987575416515,1.5334600993682144e-05,,no,08-2021
AY.24.1,3.564613636036364,1.3143943708870409e-05,,no,08-2021
AY.22,3.54824436037749,5.367110347788751e-05,,no,08-2021
AY.4.2,3.5432083090164426,0.0041096730663068,1.6410771470544696,yes,08-2021
AY.34.1,3.541133164935351,0.0011654296755198,1.6385594680654942,yes,08-2021
AY.29.1,3.526665795885288,0.0033528009744043,1.6210068598321723,yes,08-2021
AY.68,3.4977169302619027,0.0010799940414121,1.5858845030769102,yes,08-2021
B.1.258.17,3.4952331506230774,1.0953286424058675e-06,,no,08-2021
Q.6,3.480750000066667,6.571971854435204e-06,,no,08-2021
AY.49,3.4404287316441056,8.872162003487527e-05,,no,08-2021
B.1.619.1,3.427411889925646,6.791037582916379e-05,,no,08-2021
AY.27,3.4259809060249404,0.0088798293039843,1.498850411025323,yes,08-2021
B.1.320,3.402738095333333,2.190657284811735e-06,,no,08-2021
B.1.1.219,3.4016752133230765,1.0953286424058675e-06,,no,08-2021
AY.33,3.365875127671115,0.0065489699529446,1.4259267732614154,yes,08-2021
B.1.632,3.346971386263034,4.162248841142296e-05,,no,08-2021
AY.4.2.1,3.305691461815778,0.0003658397665635,,no,08-2021
XC,3.303460437541414,9.857957781652809e-06,,no,08-2021
C.17,3.2800185185777773,9.857957781652809e-06,,no,08-2021
B.1.626,3.2628376324035706,4.600380298104644e-05,,no,08-2021
AY.9.2.2,3.1964833590484054,8.543563410765766e-05,,no,08-2021
B.1.415.1,3.175419641675,4.38131456962347e-06,,no,08-2021
AY.34.1.1,3.157588431299142,0.000267260188747,,no,08-2021
AY.42.1,3.1193396662234734,6.900570447156966e-05,,no,08-2021
AY.4.13,3.109498316286869,3.285985927217602e-06,,no,08-2021
